txn_id,account_id,amount_aud,currency,txn_date,status,channel
TXN-20260521-01056,ACC-000491,2884.1,AUD,2026-05-21,settled,direct_debit
TXN-20260519-01057,ACC-000445,130.2,AUD,2026-05-19,settled,transfer
TXN-20260521-01058,ACC-000199,927.5,AUD,2026-05-21,settled,direct_debit
TXN-20260519-01059,ACC-000010,209.4,AUD,2026-05-19,settled,transfer
TXN-20260519-01060,ACC-000037,82.62,AUD,2026-05-19,settled,card
TXN-20260519-01061,ACC-000291,27.17,AUD,2026-05-19,settled,card
TXN-20260518-01062,ACC-000054,218.33,AUD,2026-05-18,settled,transfer
TXN-20260518-01063,ACC-000130,221.97,AUD,2026-05-18,settled,card
TXN-20260521-01064,ACC-000051,3735.1,AUD,2026-05-21,settled,card
TXN-20260518-01065,ACC-000126,204.3,AUD,2026-05-18,settled,direct_debit
TXN-20260521-01066,ACC-000164,2071.3,AUD,2026-05-21,settled,transfer
TXN-20260519-01067,ACC-000131,202.23,AUD,2026-05-19,settled,transfer
TXN-20260520-01068,ACC-000037,19.81,AUD,2026-05-20,settled,card
TXN-20260518-01069,ACC-000495,343.29,AUD,2026-05-18,settled,direct_debit
TXN-20260519-01070,ACC-000192,423.02,AUD,2026-05-19,settled,card
TXN-20260521-01071,ACC-000307,929.8,AUD,2026-05-21,settled,card
TXN-20260518-01072,ACC-000088,329.5,AUD,2026-05-18,settled,card
TXN-20260517-01073,ACC-000274,89.24,AUD,2026-05-17,settled,card
TXN-20260519-01074,ACC-000211,383.83,AUD,2026-05-19,settled,card
TXN-20260518-01075,ACC-000473,89.79,AUD,2026-05-18,settled,direct_debit
TXN-20260517-01076,ACC-000202,7382.44,AUD,2026-05-17,settled,card
TXN-20260520-01077,ACC-000435,365.55,AUD,2026-05-20,settled,transfer
TXN-20260521-01078,ACC-000492,4664.5,AUD,2026-05-21,settled,card
TXN-20260519-01079,ACC-000005,115.87,AUD,2026-05-19,settled,transfer
TXN-20260517-01080,ACC-000323,295.48,AUD,2026-05-17,settled,transfer
TXN-20260520-01081,ACC-000293,404.21,AUD,2026-05-20,settled,card
TXN-20260518-01082,ACC-000148,126.82,AUD,2026-05-18,settled,direct_debit
TXN-20260521-01083,ACC-000217,3584.1,AUD,2026-05-21,settled,card
TXN-20260521-01084,ACC-000247,3411.8,AUD,2026-05-21,settled,card
TXN-20260518-01085,ACC-000409,117.76,AUD,2026-05-18,settled,direct_debit
TXN-20260520-01086,ACC-000203,459.29,AUD,2026-05-20,settled,card
TXN-20260519-01087,ACC-000392,9885.57,AUD,2026-05-19,settled,transfer
TXN-20260518-01088,ACC-000182,148.21,AUD,2026-05-18,settled,card
TXN-20260520-01089,ACC-000341,77.71,AUD,2026-05-20,settled,transfer
TXN-20260519-01090,ACC-000169,493.63,AUD,2026-05-19,settled,transfer
TXN-20260517-01091,ACC-000476,8611.37,AUD,2026-05-17,settled,direct_debit
TXN-20260519-01092,ACC-000211,479.24,AUD,2026-05-19,settled,direct_debit
TXN-20260520-01093,ACC-000049,159.78,AUD,2026-05-20,settled,card
TXN-20260520-01094,ACC-000034,5.22,AUD,2026-05-20,settled,transfer
TXN-20260521-01095,ACC-000096,4314.3,AUD,2026-05-21,settled,direct_debit
TXN-20260520-01096,ACC-000103,100.88,AUD,2026-05-20,settled,card
TXN-20260518-01097,ACC-000059,12469.95,AUD,2026-05-18,settled,card
TXN-20260517-01098,ACC-000015,249.94,AUD,2026-05-17,settled,transfer
TXN-20260518-01099,ACC-000211,347.8,AUD,2026-05-18,settled,transfer
TXN-20260520-01100,ACC-000315,6490.23,AUD,2026-05-20,settled,card
TXN-20260517-01101,ACC-000359,415.29,AUD,2026-05-17,settled,transfer
TXN-20260520-01102,ACC-000240,179.43,AUD,2026-05-20,settled,card
TXN-20260520-01103,ACC-000081,305.85,AUD,2026-05-20,settled,card
TXN-20260518-01104,ACC-000374,417.5,AUD,2026-05-18,settled,card
TXN-20260520-01105,ACC-000171,5815.77,AUD,2026-05-20,settled,card
TXN-20260521-01106,ACC-000119,4369.9,AUD,2026-05-21,settled,card
TXN-20260520-01107,ACC-000279,5880.19,AUD,2026-05-20,settled,transfer
TXN-20260518-01108,ACC-000008,207.75,AUD,2026-05-18,settled,transfer
TXN-20260517-01109,ACC-000349,260.63,AUD,2026-05-17,settled,transfer
TXN-20260519-01110,ACC-000343,93.64,AUD,2026-05-19,settled,card
TXN-20260520-01111,ACC-000094,14832.43,AUD,2026-05-20,settled,card
TXN-20260519-01112,ACC-000358,368.39,AUD,2026-05-19,pending,transfer
TXN-20260518-01113,ACC-000253,64.57,AUD,2026-05-18,settled,direct_debit
TXN-20260520-01114,ACC-000087,218.07,AUD,2026-05-20,settled,transfer
TXN-20260517-01115,ACC-000341,315.6,AUD,2026-05-17,settled,transfer
TXN-20260517-01116,ACC-000266,395.31,AUD,2026-05-17,pending,card
TXN-20260519-01117,ACC-000493,5092.95,AUD,2026-05-19,settled,card
TXN-20260520-01118,ACC-000154,2336.27,AUD,2026-05-20,settled,card
TXN-20260520-01119,ACC-000366,357.52,AUD,2026-05-20,settled,transfer
TXN-20260520-01120,ACC-000116,407.11,AUD,2026-05-20,settled,card
TXN-20260519-01121,ACC-000416,9.73,AUD,2026-05-19,settled,transfer
TXN-20260521-01122,ACC-000287,436.1,AUD,2026-05-21,settled,direct_debit
TXN-20260518-01123,ACC-000336,6843.85,AUD,2026-05-18,settled,card
TXN-20260521-01124,ACC-000061,356.1,AUD,2026-05-21,settled,transfer
TXN-20260519-01125,ACC-000261,310.81,AUD,2026-05-19,settled,card
TXN-20260519-01126,ACC-000290,309.32,AUD,2026-05-19,settled,direct_debit
TXN-20260521-01127,ACC-000171,486.2,AUD,2026-05-21,pending,transfer
TXN-20260519-01128,ACC-000404,292.29,AUD,2026-05-19,settled,transfer
TXN-20260520-01129,ACC-000199,14626.18,AUD,2026-05-20,pending,transfer
TXN-20260520-01130,ACC-000026,352.31,AUD,2026-05-20,settled,direct_debit
TXN-20260518-01131,ACC-000498,195.82,AUD,2026-05-18,settled,card
TXN-20260520-01132,ACC-000207,40.75,AUD,2026-05-20,settled,transfer
TXN-20260517-01133,ACC-000421,282.82,AUD,2026-05-17,settled,direct_debit
TXN-20260517-01134,ACC-000438,153.4,AUD,2026-05-17,settled,card
TXN-20260519-01135,ACC-000443,406.91,AUD,2026-05-19,settled,transfer
TXN-20260520-01136,ACC-000266,151.51,AUD,2026-05-20,settled,direct_debit
TXN-20260519-01137,ACC-000044,279.83,AUD,2026-05-19,settled,transfer
TXN-20260521-01138,ACC-000358,4228.7,AUD,2026-05-21,settled,transfer
TXN-20260519-01139,ACC-000378,364.08,AUD,2026-05-19,settled,transfer
TXN-20260519-01140,ACC-000084,8142.79,AUD,2026-05-19,settled,card
TXN-20260517-01141,ACC-000473,98.86,AUD,2026-05-17,settled,card
TXN-20260521-01142,ACC-000136,4471.9,AUD,2026-05-21,settled,transfer
TXN-20260519-01143,ACC-000049,408.72,AUD,2026-05-19,settled,direct_debit
TXN-20260520-01144,ACC-000202,203.49,AUD,2026-05-20,settled,transfer
TXN-20260518-01145,ACC-000212,213.31,AUD,2026-05-18,settled,direct_debit
TXN-20260517-01146,ACC-000144,222.84,AUD,2026-05-17,settled,card
TXN-20260521-01147,ACC-000446,57428.8,AUD,2026-05-21,settled,card
TXN-20260521-01148,ACC-000338,4775.5,AUD,2026-05-21,settled,card
TXN-20260518-01149,ACC-000366,7998.71,AUD,2026-05-18,settled,card
TXN-20260519-01150,ACC-000008,260.59,AUD,2026-05-19,settled,direct_debit
TXN-20260521-01151,ACC-000046,1005.1,AUD,2026-05-21,settled,card
TXN-20260521-01152,ACC-000212,255.3,AUD,2026-05-21,settled,card
TXN-20260518-01153,ACC-000069,138.68,AUD,2026-05-18,settled,card
TXN-20260518-01154,ACC-000447,91.5,AUD,2026-05-18,settled,transfer
TXN-20260517-01155,ACC-000269,171.72,AUD,2026-05-17,pending,transfer
TXN-20260520-01156,ACC-000324,113.79,AUD,2026-05-20,settled,direct_debit
TXN-20260518-01157,ACC-000016,210.38,AUD,2026-05-18,settled,transfer
TXN-20260521-01158,ACC-000104,2347.2,AUD,2026-05-21,settled,direct_debit
TXN-20260517-01159,ACC-000211,219.3,AUD,2026-05-17,settled,card
TXN-20260517-01160,ACC-000231,8542.31,AUD,2026-05-17,settled,transfer
TXN-20260517-01161,ACC-000374,285.46,AUD,2026-05-17,settled,card
TXN-20260518-01162,ACC-000264,98.28,AUD,2026-05-18,settled,transfer
TXN-20260519-01163,ACC-000409,14648.58,AUD,2026-05-19,settled,card
TXN-20260518-01164,ACC-000327,235.9,AUD,2026-05-18,settled,card
TXN-20260519-01165,ACC-000336,172.24,AUD,2026-05-19,settled,transfer
TXN-20260518-01166,ACC-000421,8971.99,AUD,2026-05-18,settled,card
TXN-20260520-01167,ACC-000060,298.03,AUD,2026-05-20,settled,card
TXN-20260518-01168,ACC-000228,8240.07,AUD,2026-05-18,settled,transfer
TXN-20260521-01169,ACC-000079,85.2,AUD,2026-05-21,settled,transfer
TXN-20260518-01170,ACC-000427,9248.46,AUD,2026-05-18,settled,card
TXN-20260517-01171,ACC-000092,376.49,AUD,2026-05-17,settled,transfer
TXN-20260517-01172,ACC-000219,338.46,AUD,2026-05-17,settled,card
TXN-20260517-01173,ACC-000151,287.68,AUD,2026-05-17,settled,direct_debit
TXN-20260520-01174,ACC-000301,425.48,AUD,2026-05-20,settled,transfer
TXN-20260518-01175,ACC-000223,12481.83,AUD,2026-05-18,pending,card
TXN-20260519-01176,ACC-000220,2253.45,AUD,2026-05-19,settled,card
TXN-20260518-01177,ACC-000218,268.82,AUD,2026-05-18,settled,card
TXN-20260521-01178,ACC-000281,107499.9,AUD,2026-05-21,settled,direct_debit
TXN-20260519-01179,ACC-000153,341.9,AUD,2026-05-19,pending,card
TXN-20260521-01180,ACC-000287,4596.4,AUD,2026-05-21,settled,card
TXN-20260521-01181,ACC-000193,2925.5,AUD,2026-05-21,settled,transfer
TXN-20260520-01182,ACC-000166,108.43,AUD,2026-05-20,settled,transfer
TXN-20260519-01183,ACC-000457,404.31,AUD,2026-05-19,settled,direct_debit
TXN-20260517-01184,ACC-000176,498.17,AUD,2026-05-17,settled,direct_debit
TXN-20260519-01185,ACC-000205,437.01,AUD,2026-05-19,settled,card
TXN-20260521-01186,ACC-000260,1543.1,AUD,2026-05-21,settled,card
TXN-20260519-01187,ACC-000220,12184.14,AUD,2026-05-19,settled,transfer
TXN-20260518-01188,ACC-000449,7.69,AUD,2026-05-18,settled,direct_debit
TXN-20260519-01189,ACC-000051,455.34,AUD,2026-05-19,settled,transfer
TXN-20260521-01190,ACC-000397,3040.7,AUD,2026-05-21,settled,card
TXN-20260519-01191,ACC-000112,6.26,AUD,2026-05-19,settled,card
TXN-20260517-01192,ACC-000105,379.98,AUD,2026-05-17,settled,transfer
TXN-20260520-01193,ACC-000134,337.78,AUD,2026-05-20,settled,card
TXN-20260519-01194,ACC-000413,3560.81,AUD,2026-05-19,settled,direct_debit
TXN-20260520-01195,ACC-000049,12991.36,AUD,2026-05-20,settled,card
TXN-20260520-01196,ACC-000290,411.56,AUD,2026-05-20,settled,transfer
TXN-20260521-01197,ACC-000425,94974.2,AUD,2026-05-21,settled,card
TXN-20260521-01198,ACC-000429,1144.5,AUD,2026-05-21,settled,card
TXN-20260520-01199,ACC-000134,92.73,AUD,2026-05-20,settled,card
TXN-20260517-01200,ACC-000240,7045.33,AUD,2026-05-17,pending,direct_debit
TXN-20260521-01201,ACC-000354,90531.0,AUD,2026-05-21,settled,card
TXN-20260517-01202,ACC-000499,200.64,AUD,2026-05-17,settled,card
TXN-20260520-01203,ACC-000360,294.95,AUD,2026-05-20,settled,card
TXN-20260518-01204,ACC-000063,491.82,AUD,2026-05-18,settled,card
TXN-20260521-01205,ACC-000419,836.4,AUD,2026-05-21,settled,transfer
TXN-20260517-01206,ACC-000121,7410.7,AUD,2026-05-17,settled,direct_debit
TXN-20260517-01207,ACC-000363,347.62,AUD,2026-05-17,settled,transfer
TXN-20260518-01208,ACC-000264,2090.07,AUD,2026-05-18,settled,transfer
TXN-20260519-01209,ACC-000055,166.28,AUD,2026-05-19,settled,card
TXN-20260518-01210,ACC-000125,446.22,AUD,2026-05-18,settled,card
TXN-20260518-01211,ACC-000233,388.45,AUD,2026-05-18,settled,card
TXN-20260520-01212,ACC-000286,255.79,AUD,2026-05-20,settled,transfer
TXN-20260519-01213,ACC-000042,10684.24,AUD,2026-05-19,settled,direct_debit
TXN-20260520-01214,ACC-000411,420.87,AUD,2026-05-20,pending,card
TXN-20260519-01215,ACC-000261,383.53,AUD,2026-05-19,settled,direct_debit
TXN-20260521-01216,ACC-000352,1634.4,AUD,2026-05-21,settled,card
TXN-20260519-01217,ACC-000329,124.53,AUD,2026-05-19,settled,card
TXN-20260521-01218,ACC-000371,4671.3,AUD,2026-05-21,settled,transfer
TXN-20260521-01219,ACC-000296,199.2,AUD,2026-05-21,settled,card
TXN-20260521-01220,ACC-000036,32097.8,AUD,2026-05-21,settled,direct_debit
TXN-20260521-01221,ACC-000041,7055.9,AUD,2026-05-21,settled,direct_debit
TXN-20260517-01222,ACC-000212,424.25,AUD,2026-05-17,settled,card
TXN-20260518-01223,ACC-000115,191.83,AUD,2026-05-18,settled,direct_debit
TXN-20260521-01224,ACC-000221,35918.0,AUD,2026-05-21,settled,card
TXN-20260519-01225,ACC-000082,142.83,AUD,2026-05-19,pending,transfer
TXN-20260517-01226,ACC-000353,70.38,AUD,2026-05-17,settled,card
TXN-20260518-01227,ACC-000353,355.1,AUD,2026-05-18,settled,card
TXN-20260519-01228,ACC-000167,10337.72,AUD,2026-05-19,settled,transfer
TXN-20260518-01229,ACC-000446,13.05,AUD,2026-05-18,settled,card
TXN-20260518-01230,ACC-000399,355.36,AUD,2026-05-18,settled,card
TXN-20260518-01231,ACC-000367,183.44,AUD,2026-05-18,settled,card
TXN-20260521-01232,ACC-000180,4176.2,AUD,2026-05-21,settled,transfer
TXN-20260520-01233,ACC-000057,57.57,AUD,2026-05-20,settled,card
TXN-20260518-01234,ACC-000175,82.88,AUD,2026-05-18,settled,transfer
TXN-20260518-01235,ACC-000108,478.88,AUD,2026-05-18,settled,card
TXN-20260518-01236,ACC-000255,419.99,AUD,2026-05-18,settled,direct_debit
TXN-20260518-01237,ACC-000183,2571.71,AUD,2026-05-18,settled,card
TXN-20260520-01238,ACC-000039,9837.0,AUD,2026-05-20,settled,transfer
TXN-20260520-01239,ACC-000243,108.33,AUD,2026-05-20,settled,card
TXN-20260517-01240,ACC-000067,80.63,AUD,2026-05-17,settled,card
TXN-20260520-01241,ACC-000060,335.45,AUD,2026-05-20,settled,card
TXN-20260518-01242,ACC-000398,360.1,AUD,2026-05-18,settled,direct_debit
TXN-20260521-01243,ACC-000117,2959.7,AUD,2026-05-21,settled,direct_debit
TXN-20260518-01244,ACC-000199,312.5,AUD,2026-05-18,settled,card
TXN-20260518-01245,ACC-000427,319.59,AUD,2026-05-18,pending,card
TXN-20260519-01246,ACC-000099,3129.14,AUD,2026-05-19,settled,direct_debit
TXN-20260517-01247,ACC-000070,13.68,AUD,2026-05-17,settled,card
TXN-20260517-01248,ACC-000223,55.49,AUD,2026-05-17,settled,card
TXN-20260518-01249,ACC-000185,389.16,AUD,2026-05-18,settled,card
TXN-20260519-01250,ACC-000141,413.47,AUD,2026-05-19,settled,card
TXN-20260521-01251,ACC-000131,65571.6,AUD,2026-05-21,settled,card
TXN-20260517-01252,ACC-000301,4223.74,AUD,2026-05-17,settled,card
TXN-20260517-01253,ACC-000344,449.36,AUD,2026-05-17,settled,card
TXN-20260521-01254,ACC-000470,4129.5,AUD,2026-05-21,settled,card
TXN-20260517-01255,ACC-000039,109.52,AUD,2026-05-17,settled,card
TXN-20260518-01256,ACC-000418,432.25,AUD,2026-05-18,settled,card
TXN-20260520-01257,ACC-000129,9930.33,AUD,2026-05-20,settled,transfer
TXN-20260520-01258,ACC-000055,472.45,AUD,2026-05-20,settled,transfer
TXN-20260520-01259,ACC-000392,473.78,AUD,2026-05-20,settled,card
TXN-20260518-01260,ACC-000364,467.29,AUD,2026-05-18,settled,card
TXN-20260517-01261,ACC-000168,9234.26,AUD,2026-05-17,settled,card
TXN-20260521-01262,ACC-000214,42773.3,AUD,2026-05-21,settled,transfer
TXN-20260517-01263,ACC-000344,92.67,AUD,2026-05-17,settled,transfer
TXN-20260519-01264,ACC-000277,498.45,AUD,2026-05-19,settled,card
TXN-20260520-01265,ACC-000143,456.73,AUD,2026-05-20,settled,card
TXN-20260519-01266,ACC-000147,125.84,AUD,2026-05-19,pending,card
TXN-20260518-01267,ACC-000249,235.42,AUD,2026-05-18,settled,card
TXN-20260519-01268,ACC-000448,10354.0,AUD,2026-05-19,settled,card
TXN-20260517-01269,ACC-000342,355.89,AUD,2026-05-17,settled,transfer
TXN-20260517-01270,ACC-000459,396.64,AUD,2026-05-17,settled,transfer
TXN-20260519-01271,ACC-000033,478.73,AUD,2026-05-19,settled,card
TXN-20260519-01272,ACC-000308,231.06,AUD,2026-05-19,settled,direct_debit
TXN-20260519-01273,ACC-000093,2090.79,AUD,2026-05-19,settled,card
TXN-20260518-01274,ACC-000373,3221.78,AUD,2026-05-18,settled,direct_debit
TXN-20260517-01275,ACC-000410,88.95,AUD,2026-05-17,settled,card
TXN-20260517-01276,ACC-000383,362.4,AUD,2026-05-17,settled,transfer
TXN-20260519-01277,ACC-000256,147.23,AUD,2026-05-19,settled,card
TXN-20260518-01278,ACC-000185,494.89,AUD,2026-05-18,settled,card
TXN-20260519-01279,ACC-000391,344.33,AUD,2026-05-19,settled,card
TXN-20260517-01280,ACC-000149,75.18,AUD,2026-05-17,settled,card
TXN-20260519-01281,ACC-000243,290.02,AUD,2026-05-19,settled,card
TXN-20260519-01282,ACC-000131,8941.82,AUD,2026-05-19,settled,direct_debit
TXN-20260518-01283,ACC-000217,110.19,AUD,2026-05-18,pending,transfer
TXN-20260520-01284,ACC-000196,300.25,AUD,2026-05-20,settled,card
TXN-20260517-01285,ACC-000196,4868.9,AUD,2026-05-17,settled,transfer
TXN-20260519-01286,ACC-000494,499.23,AUD,2026-05-19,settled,transfer
TXN-20260517-01287,ACC-000468,604.85,AUD,2026-05-17,settled,card
TXN-20260521-01288,ACC-000366,4156.3,AUD,2026-05-21,settled,transfer
TXN-20260521-01289,ACC-000406,3572.7,AUD,2026-05-21,settled,direct_debit
TXN-20260520-01290,ACC-000261,401.21,AUD,2026-05-20,settled,direct_debit
TXN-20260519-01291,ACC-000083,2343.57,AUD,2026-05-19,settled,transfer
TXN-20260520-01292,ACC-000238,57.75,AUD,2026-05-20,settled,card
TXN-20260517-01293,ACC-000203,7457.64,AUD,2026-05-17,settled,transfer
TXN-20260517-01294,ACC-000266,421.92,AUD,2026-05-17,settled,card
TXN-20260520-01295,ACC-000118,22.24,AUD,2026-05-20,settled,card
TXN-20260518-01296,ACC-000211,111.01,AUD,2026-05-18,settled,card
TXN-20260517-01297,ACC-000187,10674.68,AUD,2026-05-17,settled,direct_debit
TXN-20260519-01298,ACC-000349,7.09,AUD,2026-05-19,settled,direct_debit
TXN-20260521-01299,ACC-000063,3393.5,AUD,2026-05-21,settled,direct_debit
TXN-20260518-01300,ACC-000379,11072.85,AUD,2026-05-18,settled,card
TXN-20260517-01301,ACC-000049,108.49,AUD,2026-05-17,settled,transfer
TXN-20260517-01302,ACC-000002,108.06,AUD,2026-05-17,settled,card
TXN-20260519-01303,ACC-000489,5219.67,AUD,2026-05-19,settled,direct_debit
TXN-20260518-01304,ACC-000246,14418.96,AUD,2026-05-18,settled,card
TXN-20260517-01305,ACC-000298,277.98,AUD,2026-05-17,settled,card
TXN-20260518-01306,ACC-000315,428.15,AUD,2026-05-18,settled,card
TXN-20260520-01307,ACC-000494,6591.47,AUD,2026-05-20,settled,direct_debit
TXN-20260520-01308,ACC-000220,49.01,AUD,2026-05-20,settled,card
TXN-20260521-01309,ACC-000300,13530.9,AUD,2026-05-21,settled,card
TXN-20260520-01310,ACC-000182,166.01,AUD,2026-05-20,settled,direct_debit
TXN-20260519-01311,ACC-000399,140.13,AUD,2026-05-19,settled,direct_debit
TXN-20260521-01312,ACC-000298,3232.6,AUD,2026-05-21,settled,transfer
TXN-20260518-01313,ACC-000185,165.21,AUD,2026-05-18,settled,card
TXN-20260518-01314,ACC-000412,192.8,AUD,2026-05-18,settled,card
TXN-20260519-01315,ACC-000428,497.42,AUD,2026-05-19,settled,card
TXN-20260517-01316,ACC-000387,443.6,AUD,2026-05-17,settled,card
TXN-20260521-01317,ACC-000192,929.2,AUD,2026-05-21,settled,card
TXN-20260518-01318,ACC-000182,436.88,AUD,2026-05-18,settled,card
TXN-20260520-01319,ACC-000041,475.25,AUD,2026-05-20,settled,direct_debit
TXN-20260521-01320,ACC-000293,3239.2,AUD,2026-05-21,settled,card
TXN-20260521-01321,ACC-000415,2636.8,AUD,2026-05-21,settled,card
TXN-20260521-01322,ACC-000173,157.5,AUD,2026-05-21,settled,card
TXN-20260517-01323,ACC-000478,424.47,AUD,2026-05-17,settled,card
TXN-20260518-01324,ACC-000187,499.59,AUD,2026-05-18,settled,transfer
TXN-20260519-01325,ACC-000061,122.92,AUD,2026-05-19,settled,card
TXN-20260518-01326,ACC-000092,376.59,AUD,2026-05-18,settled,card
TXN-20260520-01327,ACC-000214,468.14,AUD,2026-05-20,settled,card
TXN-20260519-01328,ACC-000438,72.85,AUD,2026-05-19,settled,direct_debit
TXN-20260519-01329,ACC-000452,464.69,AUD,2026-05-19,settled,direct_debit
TXN-20260521-01330,ACC-000374,1898.8,AUD,2026-05-21,settled,card
TXN-20260521-01331,ACC-000372,100600.0,AUD,2026-05-21,settled,direct_debit
TXN-20260520-01332,ACC-000255,3558.63,AUD,2026-05-20,settled,card
TXN-20260518-01333,ACC-000167,325.6,AUD,2026-05-18,settled,card
TXN-20260519-01334,ACC-000332,42.79,AUD,2026-05-19,settled,card
TXN-20260518-01335,ACC-000002,14424.65,AUD,2026-05-18,settled,transfer
TXN-20260520-01336,ACC-000068,498.66,AUD,2026-05-20,settled,card
TXN-20260517-01337,ACC-000194,210.95,AUD,2026-05-17,settled,card
TXN-20260520-01338,ACC-000295,62.81,AUD,2026-05-20,settled,transfer
TXN-20260518-01339,ACC-000451,492.25,AUD,2026-05-18,settled,card
TXN-20260518-01340,ACC-000308,450.8,AUD,2026-05-18,settled,transfer
TXN-20260519-01341,ACC-000120,104.33,AUD,2026-05-19,settled,transfer
TXN-20260520-01342,ACC-000312,494.65,AUD,2026-05-20,settled,card
TXN-20260521-01343,ACC-000009,102747.5,AUD,2026-05-21,settled,card
TXN-20260521-01344,ACC-000289,2323.7,AUD,2026-05-21,settled,direct_debit
TXN-20260519-01345,ACC-000382,708.33,AUD,2026-05-19,settled,card
TXN-20260520-01346,ACC-000398,276.25,AUD,2026-05-20,settled,card
TXN-20260517-01347,ACC-000393,11146.91,AUD,2026-05-17,settled,card
TXN-20260518-01348,ACC-000094,191.69,AUD,2026-05-18,pending,card
TXN-20260519-01349,ACC-000178,7344.97,AUD,2026-05-19,settled,transfer
TXN-20260518-01350,ACC-000381,444.31,AUD,2026-05-18,settled,transfer
TXN-20260518-01351,ACC-000239,43.4,AUD,2026-05-18,settled,card
TXN-20260518-01352,ACC-000253,309.78,AUD,2026-05-18,settled,card
TXN-20260517-01353,ACC-000136,245.96,AUD,2026-05-17,settled,direct_debit
TXN-20260520-01354,ACC-000226,191.17,AUD,2026-05-20,settled,transfer
TXN-20260518-01355,ACC-000056,5619.37,AUD,2026-05-18,settled,card
TXN-20260517-01356,ACC-000052,476.55,AUD,2026-05-17,settled,card
TXN-20260520-01357,ACC-000219,6338.66,AUD,2026-05-20,settled,card
TXN-20260521-01358,ACC-000061,472.9,AUD,2026-05-21,settled,card
TXN-20260517-01359,ACC-000346,21.39,AUD,2026-05-17,settled,card
TXN-20260519-01360,ACC-000471,93.47,AUD,2026-05-19,settled,direct_debit
TXN-20260518-01361,ACC-000494,251.27,AUD,2026-05-18,settled,transfer
TXN-20260519-01362,ACC-000040,370.95,AUD,2026-05-19,settled,transfer
TXN-20260521-01363,ACC-000367,3769.9,AUD,2026-05-21,settled,direct_debit
TXN-20260517-01364,ACC-000180,195.5,AUD,2026-05-17,settled,direct_debit
TXN-20260520-01365,ACC-000055,363.31,AUD,2026-05-20,settled,transfer
TXN-20260520-01366,ACC-000308,7323.12,AUD,2026-05-20,settled,card
TXN-20260517-01367,ACC-000202,356.47,AUD,2026-05-17,settled,direct_debit
TXN-20260517-01368,ACC-000167,144.91,AUD,2026-05-17,settled,card
TXN-20260519-01369,ACC-000065,9745.82,AUD,2026-05-19,pending,card
TXN-20260520-01370,ACC-000326,174.89,AUD,2026-05-20,pending,direct_debit
TXN-20260518-01371,ACC-000315,168.28,AUD,2026-05-18,settled,card
TXN-20260520-01372,ACC-000480,291.3,AUD,2026-05-20,settled,transfer
TXN-20260517-01373,ACC-000210,322.06,AUD,2026-05-17,settled,transfer
TXN-20260517-01374,ACC-000253,320.0,AUD,2026-05-17,settled,card
TXN-20260520-01375,ACC-000193,215.05,AUD,2026-05-20,pending,card
TXN-20260520-01376,ACC-000300,397.62,AUD,2026-05-20,settled,card
TXN-20260518-01377,ACC-000374,12641.36,AUD,2026-05-18,settled,direct_debit
TXN-20260518-01378,ACC-000336,233.93,AUD,2026-05-18,pending,transfer
TXN-20260519-01379,ACC-000392,221.11,AUD,2026-05-19,settled,direct_debit
TXN-20260518-01380,ACC-000406,19.39,AUD,2026-05-18,settled,card
TXN-20260521-01381,ACC-000249,3647.3,AUD,2026-05-21,settled,card
TXN-20260521-01382,ACC-000217,4799.8,AUD,2026-05-21,settled,card
TXN-20260521-01383,ACC-000216,3316.2,AUD,2026-05-21,settled,transfer
TXN-20260517-01384,ACC-000073,35.0,AUD,2026-05-17,settled,card
TXN-20260518-01385,ACC-000098,3479.82,AUD,2026-05-18,settled,transfer
TXN-20260519-01386,ACC-000312,397.02,AUD,2026-05-19,settled,card
TXN-20260518-01387,ACC-000208,68.13,AUD,2026-05-18,settled,direct_debit
TXN-20260518-01388,ACC-000355,53.65,AUD,2026-05-18,settled,card
TXN-20260517-01389,ACC-000325,4199.4,AUD,2026-05-17,settled,card
TXN-20260519-01390,ACC-000326,221.65,AUD,2026-05-19,settled,transfer
TXN-20260518-01391,ACC-000479,407.61,AUD,2026-05-18,settled,transfer
TXN-20260519-01392,ACC-000007,444.07,AUD,2026-05-19,settled,card
TXN-20260517-01393,ACC-000202,477.38,AUD,2026-05-17,settled,transfer
TXN-20260519-01394,ACC-000451,2568.83,AUD,2026-05-19,settled,card
TXN-20260517-01395,ACC-000316,366.28,AUD,2026-05-17,settled,card
TXN-20260521-01396,ACC-000416,1495.5,AUD,2026-05-21,settled,transfer
TXN-20260521-01397,ACC-000213,1626.7,AUD,2026-05-21,settled,card
TXN-20260519-01398,ACC-000389,494.95,AUD,2026-05-19,settled,card
TXN-20260520-01399,ACC-000218,141.12,AUD,2026-05-20,settled,transfer
TXN-20260520-01400,ACC-000162,14.32,AUD,2026-05-20,settled,direct_debit
TXN-20260521-01401,ACC-000036,1840.8,AUD,2026-05-21,settled,transfer
TXN-20260520-01402,ACC-000088,1831.5,AUD,2026-05-20,settled,direct_debit
TXN-20260521-01403,ACC-000238,4081.1,AUD,2026-05-21,settled,card
TXN-20260521-01404,ACC-000130,840.9,AUD,2026-05-21,settled,card
TXN-20260521-01405,ACC-000035,109621.7,AUD,2026-05-21,settled,transfer
TXN-20260521-01406,ACC-000446,4864.3,AUD,2026-05-21,settled,transfer
TXN-20260517-01407,ACC-000318,2474.88,AUD,2026-05-17,settled,card
